,review_date,review_rating,review_title,review_text,verified_purchase
1168,2/19/2019,4,That fresh feeling!,I wouldn't usually go for a high street product having spent so many years on designer skincare however I was surprised at how clean my skin felt after using the Simple facial wash. My only negative is that it didn't take my eye make up off as easily as my designer face wash but with the price being so affordable I wouldn't expect it to. [This review was collected as part of a promotion.],False
1169,2/19/2019,5,Softest skin,I used this product and it leaves my skin feeling so soft! I use it every other day and feel like I have a constant glow! I loved this product and will continue to use it everyday as it is now part of my routine [This review was collected as part of a promotion.],False
1170,2/19/2019,5,gentle and cleansing!,I've been using this product for about a week now and its so good to my skin. most cleansers seem to dry my skin out but this is so gentle. i love the way it makes my skin feel and it keeps me feeling refreshed for most of the day. [This review was collected as part of a promotion.],False
1171,2/19/2019,3,Lovely smell and do an ok job of removing makeup,"These wipes have a lovely fragrance and do an OK job of taking of makeup, however i was wearing a light coverage foundation i think if i was wearing a fuller coverage it may of been a different story. They were also slightly on the dry side so they didn't feel great when taking makeup off. But all in all they're not bad to quickly take a light coverage makeup off. [This review was collected as part of a promotion.]",False
1172,2/19/2019,4,Good everyday wipes,"Tried these wipes instead of my usual ones for the last week, they removed my makeup well and didn2019t leave my face feeling dry at all. Would be good if they were slightly thicker but good considering the price, would buy again. [This review was collected as part of a promotion.]",False
1173,2/19/2019,5,Awsome!,I recieved these wipes a couple of days ago and i havent stopped using them since. They don't dry out easily and it has a lot of product on the wipe. It leaves my face very smooth and i would 100% buy! [This review was collected as part of a promotion.],False
1174,2/19/2019,5,Amazing!,"I went away for the weekend and decided to use these wet wipes. I think they are amazing! The wipe is a great size and removed all of my make up, including mascara! My face isn2019t feel sore or look red after which was great! [This review was collected as part of a promotion.]",False
1175,2/19/2019,5,Amazing,"I revived this product a week ago now I usually use completely different make for my make up wipes but have fallen in love with these ones and will deffinalty be purchasing again, I have very dry sensitive skin and I haven2019t had one issue using these, usually I struggle to fondness a make up while that doesn2019t leave a reaction on my face! [This review was collected as part of a promotion.]",False
1176,2/19/2019,4,Nice Fragranced wipes.,"Nice product, Colourful packaging, Smell nice.They took off my makeup easily, got most of it off, still had to use a face wash to get rid of a few bits of makeup off my face.Not dried out, they have kept the moisture well, only drawback is there2019s only 25 wipes included so about 3 weeks2019 worth or less. Should include more so at least a month2019s supply. [This review was collected as part of a promotion.]",False
1177,2/19/2019,4,Seems useful,"Simple Micellar wipes limited addition (little mix) -The wipes seem alright to use however, not that easy. I've used previous wipes in the past like baby wipes and they seem easier to wipe makeup off. Packaging is beautiful not going to lie. They are useful to get makeup off your hands or your eyes but with foundation just gotta scrub more. Would be nice with a smell, I know they say no artificial perfume but something else would be nice. It states that the wipes dont contain alcohol however, on the back in small writing I see that it says it uses Cetearyl alcohol which is still a form of alcohol. Apart from that, I would use them if I needed too and reccomend the product as an okay product to buy. [This review was collected as part of a promotion.]",False
1178,2/19/2019,5,smells amazing and clothes so soft,I was using comfort sunshiny days which also smells amazing but I seen this so thought would try for a change and its beautiful the smells is gorgeous never smelt anything as good think I will be sticking to this from now on cloths lovely and soft and makes the whole house smell lovely when clothes are drying 10/10,False
1179,2/19/2019,5,Whats not to like,Love it,True
1180,2/19/2019,5,Softest skin,I used this product and it leaves my skin feeling so soft! I use it every other day and feel like I have a constant glow! I loved this product and will continue to use it everyday as it is now part of my routine [This review was collected as part of a promotion.],False
1181,2/19/2019,5,Very refreshing.,"I have normal/oily skin, I used this facial wash for a week and I really saw a difference to my skin it felt more cleansed and clearer which I noticed straightaway. My skin is soft and their were no red blemishes compared to previous facial washes used. [This review was collected as part of a promotion.]",False
1182,2/19/2019,5,Great cleanser,"I used this cleanser twice a day, I have combination skin. It was really effective and harmony with my skin. Unlike most cleansers it didn't dry my skin out and it effectively cleaned it ready for a toner. Would highly recommend. No harmful colours or additives. [This review was collected as part of a promotion.]",False
1183,2/19/2019,5,gentle and cleansing!,I've been using this product for about a week now and its so good to my skin. most cleansers seem to dry my skin out but this is so gentle. i love the way it makes my skin feel and it keeps me feeling refreshed for most of the day. [This review was collected as part of a promotion.],False
1184,2/19/2019,3,wake up call,after using this my face felt lovely soft and cooling I felt very refreshed and ready to go fight the day even if I had woke up feeling tired and drawn this helped me I love the smell of it and it's so easy to use even my child uses it and so far I can see a difference in her face [This review was collected as part of a promotion.],False
1185,2/19/2019,5,Simply refreshing,"Been using this face wash for the last couple of days, in the morning and evening as part of my cleansing routine and I really quite like how it leaves my skin as it can quickly react to different cleansers and toners, but not this. It seems less harsh than other facial washes, my skin feels almost moisturised after towel drying. Smells delicious too, very delicate scent and not soapy at all. [This review was collected as part of a promotion.]",False
1186,2/19/2019,4,Amazing,"I have not been using this for long and am please with it. There is no overpowering smell, no tightness and it does not leave your face oily. I would definitely recommend this. One of the best things to happen to my face. [This review was collected as part of a promotion.]",False
1187,2/19/2019,4,Liked it,"I like this face wash, its gentle on the skin and left my skin feeling lovely and smooth. I used it after cleansing as i didn't feel it got all my makeup off which is why im only giving it 4 stars. Another great product from simple! [This review was collected as part of a promotion.]",False
1188,2/19/2019,4,That fresh feeling!,I wouldn't usually go for a high street product having spent so many years on designer skincare however I was surprised at how clean my skin felt after using the Simple facial wash. My only negative is that it didn't take my eye make up off as easily as my designer face wash but with the price being so affordable I wouldn't expect it to. [This review was collected as part of a promotion.],False
1189,2/19/2019,5,Fab,"An amazing product, which I would highly recommend and will be buying again myself. Makes your skin feel so smooth after use. Only having to use a small amount at a time, which means that it will last longer. [This review was collected as part of a promotion.]",False
1190,2/19/2019,5,Refreshing face wash,"Having used this face wash for a few days now, I've found that my skin feels softer to touch,my skin looks clearer and brighter, and I feel so much cleaner afterwards. I would definitely recommend it to everyone. [This review was collected as part of a promotion.]",False
1191,2/19/2019,5,Left my skin feeling amazing,"This is an excellent product and left my skin feeling so clean and healthy, great value for money too, will definitely be using this for the foreseeable future. I've tried other similar products in the past but have not gotten results as good as this :-) [This review was collected as part of a promotion.]",False
1192,2/19/2019,5,"Good, but simple. But good!","Does what it is supposed to do. Effectively removes any traces of makeup and is gentle on sensitive skin. buy this if you want a good standard toner with no fancy extras. Very good basic product. Clean the skin well even from maskara remainings. Gentle for the skin, no irritation or sticky feeling after use. Definately worth the price [This review was collected as part of a promotion.]",False
1193,2/19/2019,5,"Simple, but effective!","I got this around a week ago, tried it during my usual morning routine, really impressed, my skin feels and looks great, no chemical smells, no oily feel, is buy this again and reccomend to friends and family for sure, delivery was quick, and arrived with no damage, great quality. [This review was collected as part of a promotion.]",False
1194,2/19/2019,5,Simple Kind,This toner it's great for my skin as it's alcohol free and so kind to skin.I love to use it in the morning and at night because it's cleaning all the impurities and also calms my skin whitout itching.It's a wonderful product and I'm happy that o have discovered.Looking forward to use it daily. [This review was collected as part of a promotion.],False
1195,2/19/2019,5,Love how this makes my skin feel!,"I love this toner! I have used it every day since getting it and I'd definitely buy again. Makes my skin feel very soft and makeup goes on nicely after using it. There isn't a very strong smell like some other toners I have used, and doesn't leave my skin feeling extremely tight. I mostly enjoy this toner as I have very very sensitive skin that reacts to a lot of skincare products. I have been lucky that this has not caused a reaction! [This review was collected as part of a promotion.]",False
1196,2/19/2019,5,Smoothness,"Happy with the results of this product, it is very kind to skin,left my skin feeling smooth and clean! Very light on skin and not oily at all which is perfect for my already oily skin!Definitely recommend! Amazing product. [This review was collected as part of a promotion.]",False
1197,2/19/2019,5,Excellent value and quality,Soothing Facial Toner this is a lovely product which removes any residue left behind after cleansing and I also love how cool it feels on my skin. This removes all residue with the added bonus it leaves skin clean and clear ready for the moisturiser to work its magic. [This review was collected as part of a promotion.],False
1198,2/19/2019,5,Amazing,I'm so happy to have received this product as it works so well with my skin. It has made any spots or blemishes disappear and my face feels a lot smoother than before using the product. I love how it has a neutral smell and it isn't harsh on your face like some products are. [This review was collected as part of a promotion.],False
1199,2/19/2019,2,Not made for my skin,I have quite dry skin on my face and this toner didn't help with the dryness. I felt it dried out my skin even more and left my face feeling tight and overall unpleasant. But maybe this it's just certain skin types that it might be better for. [This review was collected as part of a promotion.],False
1200,2/19/2019,5,Feeling refreshed,This is the best thing I have tried my skin feels smooth and refreshed and I love it and can't believe I never used it before it's now part of my daily routine I absolutely love it and would definitely recommend this to everyone who wants to feel refreshed [This review was collected as part of a promotion.],False
1201,2/19/2019,4,Amazing results,It's so gentle on your skin and makes it feel smooth and soft. It doesn't make your skin feel tight like other toners can. It smells nice too. I use it once a day in the mornings and it does the job effectively. [This review was collected as part of a promotion.],False
1202,2/19/2019,5,Amazing toner,I've always been a fan of simple and this product did not let the brand down. This is so gentle on my sensitive skin and left my skin feeling hydrated and refreshed. Would defiantly recommend and I will defiantly be repurchasing the product once I've finished. [This review was collected as part of a promotion.],False
1203,2/19/2019,5,"Lovely toner, gentle on skin",I am in really impressed with this toner. I've tried many in the past that didn't agree with my sensitive skin however I love this! It's gentle on my skin and after applying my skin feels tighter and smooth. This is now an important part of my daily skin routine. [This review was collected as part of a promotion.],False
1204,2/19/2019,5,Lovely gentle toner,Im glad i went back to this toner. Id been using micellar water and it had been irritating my skin but once i started using Simple Toner my skin is back to normal. Its gentle on my skin and once ive used all of this i shall be buying more [This review was collected as part of a promotion.],False
1205,2/19/2019,5,Good wipes,I bought these wipes to help clean my face and take make up off at the end of the night. They was very good at taking the make up off you only needed 2wiped to wake a whole face of make up off. My face felt clean after using the wipes and they didn't dry my skin out. [This review was collected as part of a promotion.],False
1206,2/19/2019,4,Refreshing and effective,"I tried these on a fairly dry swatch of quite concealer on my hand, and it took all but a faint stain off which was quite impressive for a face wipe. On my face they feel refreshing, cool and leave the slightest tingle of 'clean' behind. You can see on the wipe that they're taking off the yuck of the day, along with any makeup (yes, including most of my mascara). I might have put more wipes in the pack- enough for a month of one a day, but that's probably my main niggle. [This review was collected as part of a promotion.]",False
1207,2/19/2019,5,Great for sensitive skin,"I was cautious at first when using these wipes, I suffer with sensitive skin and often get a stinging feeling if using even sensitive / fragrance free wipes. These were totally different, really moist so no rubbing required and a very light, water-like feeling. Will continue to use! [This review was collected as part of a promotion.]",False
1208,2/19/2019,4,Nice Fragranced wipes.,"Nice product, Colourful packaging, Smell nice.They took off my makeup easily, got most of it off, still had to use a face wash to get rid of a few bits of makeup off my face.Not dried out, they have kept the moisture well, only drawback is there's only 25 wipes included so about 3 weeks' worth or less. Should include more so at least a month's supply. [This review was collected as part of a promotion.]",False
1209,2/19/2019,5,Amazing!,"I went away for the weekend and decided to use these wet wipes. I think they are amazing! The wipe is a great size and removed all of my make up, including mascara! My face isn't feel sore or look red after which was great! [This review was collected as part of a promotion.]",False
1210,2/19/2019,5,Makes skin feel soft and clean,Makes my skin feel so soft and clean after use. Much better than just using baby wipes like I was using before. Makes me feel as though it has really lifted all the dirt and makeup off. Removes eye makeup easily too. [This review was collected as part of a promotion.],False
1211,2/19/2019,5,Great for on the go,I bought these simple wipes about a month ago I love the scent and how well they clean my face and they are great for on the go for a quick skin pick up and they tone my skin as well and I love the little mix design as it makes them stand out. [This review was collected as part of a promotion.],False
1212,2/19/2019,3,Lovely smell and do an ok job of removing makeup,"These wipes have a lovely fragrance and do an OK job of taking of makeup, however i was wearing a light coverage foundation i think if i was wearing a fuller coverage it may of been a different story. They were also slightly on the dry side so they didn't feel great when taking makeup off. But all in all they're not bad to quickly take a light coverage makeup off. [This review was collected as part of a promotion.]",False
1213,2/19/2019,5,WOW amazing,"so i purchased these wipes as i love simple products , they smell absolutely amazing and are very nice on the skin these are my new favourite wipes and i cant wait to purchase again great value for money [This review was collected as part of a promotion.]",False
1214,2/19/2019,5,Amazing,I bought this a couple of weeks ago and I have noticed that since use my skin has become clearer and has looked more glowy. I had struggled with my skin and I normally use micellar water for my skin which is a hit or miss as to whether it works but these wipes are more convenient as I can keep them beside my bed and use them whenever needed without much effort [This review was collected as part of a promotion.],False
1215,2/19/2019,5,Awsome!,I recieved these wipes a couple of days ago and i havent stopped using them since. They don't dry out easily and it has a lot of product on the wipe. It leaves my face very smooth and i would 100% buy! [This review was collected as part of a promotion.],False
1216,2/19/2019,5,Amazing,"I revived this product a week ago now I usually use completely different make for my make up wipes but have fallen in love with these ones and will deffinalty be purchasing again, I have very dry sensitive skin and I haven't had one issue using these, usually I struggle to fondness a make up while that doesn't leave a reaction on my face! [This review was collected as part of a promotion.]",False
1217,2/19/2019,4,Seems useful,"Simple Micellar wipes limited addition (little mix) -The wipes seem alright to use however, not that easy. I've used previous wipes in the past like baby wipes and they seem easier to wipe makeup off. Packaging is beautiful not going to lie. They are useful to get makeup off your hands or your eyes but with foundation just gotta scrub more. Would be nice with a smell, I know they say no artificial perfume but something else would be nice. It states that the wipes dont contain alcohol however, on the back in small writing I see that it says it uses Cetearyl alcohol which is still a form of alcohol. Apart from that, I would use them if I needed too and reccomend the product as an okay product to buy. [This review was collected as part of a promotion.]",False
1218,2/19/2019,4,Good everyday wipes,"Tried these wipes instead of my usual ones for the last week, they removed my makeup well and didn't leave my face feeling dry at all. Would be good if they were slightly thicker but good considering the price, would buy again. [This review was collected as part of a promotion.]",False
1219,3/1/2019,5,,"I love Dove soap, the bar and the liquid soap are both amazing! They lather up great and always leave me feeling super clean. I can even smell the soap on me after I leave the shower which I love!! It always leaves my skin feeling great!",False
1220,3/1/2019,5,,"Love this body wash, all the dove line is a favourite for me but this one I really like as not heavy scented, really leaves my skin with a soft, moisturized and nourished feeling. I buy this one frequently..",False
1221,3/1/2019,2,,Not a big fan of Dove. It doesnt have much of a wow factor. I feel clean after using. But based off commercials.. I cant help but feel disappointed. Especially for the price point. I dont recommend this.,False
1222,3/1/2019,5,,"My skin is SOFT after one wash of this stuff, its crazy. Its not like oily or too drying either it actually does moisturize a lot and my first time buying it I was happy. Use it after a shave and my skin has never felt better!!",False
1223,3/1/2019,4,,Been using this body wash recently and it works great. Skin is moisturized and pretty decent price.,False
1224,3/1/2019,5,,"I love this body soap because its like applying lotion in the shower. I have really dry skin and when my skin wants to act up and just be dry, I rely on this soap to give it extra hydration. It smells nice and it keeps my skin moisturized.",False
1225,3/1/2019,4,,It is very moisturizing! It has such a pretty scent. It as well keeps my skin moisturizer all day long,False
1226,3/1/2019,3,,This is a pretty good body wash. And It is cost friendly. Plus it gets the job done,False
1227,2/19/2019,5,The best so far,I've been buying this on n off for months n always come back to this. It's also cleared my Whiteheads up. So I can definitely say for once I will NOT be changing to another.,False
1228,2/20/2019,5,Good roll on! Dry and seems to help prevent perspiration,A lot better than wet roll ons and spray deodorant,True
1229,2/19/2019,5,Regular order,Great,True
1230,2/20/2019,5,great price,"good quality, easy to use - does the job - bobs your uncle !",True
1231,2/20/2019,5,great price,"good quality, easy to use - does the job - bobs your uncle !",True
1232,2/20/2019,5,great price,"good quality, easy to use - does the job - bobs your uncle !",True
1233,2/28/2019,5,gorgeous smell,"lovely, similar to the luxurious scent",False
1234,2/25/2019,4,Great,"Actually works, but it does streak a little.",False
1235,3/11/2019,5,Best beef stock ever,It is rich and tasty. Very beefy. Love putting them into my stew.,False
1236,3/10/2019,1,What is going on with PG?!,Tastes of nothing. Such a shame. We used to buy nothing else. Not anymore.,False
1237,2/20/2019,4,Fresh,"This face wash left my face feeling really clean and fresh, easy to use and easy to wash off again, also the smell is really nice too, I will definetley be using this from now on and I will recommend it to my friends and family [This review was collected as part of a promotion.]",False
1238,2/20/2019,4,Great product and would defo but again,This is a really great product and I2019m very impressed with it so far. It2019s effective and feels light on my skin I have quite sensitive skin and this is great for it so would defo buy again. Packaging is usual for simple products and clear and direct [This review was collected as part of a promotion.],False
1239,2/20/2019,5,Very Kind To Skin,"I love simple products, I have combination skin and Simple products never cause me any breakouts and are very kind to my skin. This face wash is very refreshing, I use it as part of my morning routine and it leaves my skin feeling cleansed and fresh. [This review was collected as part of a promotion.]",False
1240,2/20/2019,5,Gentle to skin!,"I love this face wash! Like all simple products it is gentle on my skin, and has not caused any reaction or redness. However unlike some products for sensitive skin, it actually manages to work well at the same time. I2019ve found that it can also remove makeup well, particularly stubborn eye makeup! [This review was collected as part of a promotion.]",False
1241,2/20/2019,4,It's fine,"It2019s fine, it does exactly what it says on the tin. Love that it2019s free of perfumes and paragons, it2019s gentle and removed my make up like a champ. I use it in the shower to save time, but I found that while it didn2019t make my skin feel tight after (win) my skin didn2019t feel particularly refreshed. It2019s fine, it does the job. [This review was collected as part of a promotion.]",False
1242,2/20/2019,5,A deep clean,"after using this facial wash my skin felt extremely clean and fresh, it really has deep cleaned my face and made my skin lovely and soft. this facial wash doesn't contain any harsh chemicals which is great and really nice for your skin. It lathers really nicely and washes off easily. it is a fantastic price and does the job really well. [This review was collected as part of a promotion.]",False
1243,2/20/2019,5,Helps acne scars!!!,"I came across an article to use Vaseline on acne scars and irritated skin, so I tried it out. Never would I think to do this, I would think that this would clog my pores. However it did the opposite, I have been using this for a month now and it is life changing! My scars have visibly faded! I have gone to so many dermatologist and couldn2019t find any product that worked this well. This is a game changer my friends, please try it out!",False
1244,2/20/2019,5,Great product,I love the simple range. The texture of the wipe is really pleasing. They take off makeup great. My face feels clean and moisturized after using them. The added partnership with Little Mix is great for my daughter and encourages her to use them. I'd definately buy them! [This review was collected as part of a promotion.],False
1245,2/20/2019,5,So much use with one wipe! No breakouts!,"Always apprehensive when buying wipes as I break it so easily. Not only have I not broken out AT ALL in the past 2 weeks of using them, but they also take off all of my makeup, without irritating my skin. One wipe also goes a long way and I only ever need one when cleansing my face. I have combination skin and it targets the dry skin but also helps with my oily areas [This review was collected as part of a promotion.]",False
1246,2/20/2019,5,Lovely and soft,"I have been using these wipes twice a day for a couple days. I use them to remove my make up every evening and also to freshen up a bit more in the mornings. The wipes are so soft and thick. They left my skin feeling mostirised. Took make up off easily, even water proof mascara. It didn2019t struggle at all when I had used a make up setting spray. Love these wipes! Would recommend and buy again. [This review was collected as part of a promotion.]",False
1247,2/20/2019,5,Easy make up removal,"These arrived last week and I've been using them on an evening daily. Really impressed with how easily they lift off makeup and leave skin feeling, it doesn't take a lot to lift the make up off so you don't have to spend hours scrubbing away at it. Would highly recommend, first time I've woken up without small mascara reiments smudge under my eyes! [This review was collected as part of a promotion.]",False
1248,2/20/2019,5,Feel great on skin,I have been having a few problems with other makeup wipes recently as I am pregnant and my skin has become more sensitive leaving me with a bright red rash after removing makeup! I have tried a number of different wipes and these are the first I have used that have not left my skin stinging or red! They removed all of my makeup and left my skin feeling great! [This review was collected as part of a promotion.],False
1249,2/20/2019,5,Fresh and cleansing,Fresh and cleansing make up wipes that leave your skin feeling clean and lightly moisturised! Quicker than a face wash and don2019t feel as harmful to skin as some soap products. Wipes stay fresh in their packet for a long period of time. [This review was collected as part of a promotion.],False
1250,2/20/2019,4,Fantastic toner!,"I don2019t use alot of toning products as I do not like the cold and the wet immediate feeling on my skin. Also,because my skin is prone to blemishes! But this product really impressed me! The toner is very mild and gentle on my skin as it claims to be. It is very refreshing and gets well absorbed into the skin to clear the remains of any makeup left after cleansing. I do use a night cream and a serum after this but I can honestly say the toner has contributed in a much cleaner finish to my daily regime. [This review was collected as part of a promotion.]",False
1251,2/20/2019,4,Now part of my daily routine,I tried this out for a week and have absolutely fallen in love with it. Removes the dirt and make up from my face and it doesn't make my skin feel sticky or dry (which many other toners do). I use this every evening as part of my routine now and wont stop now! [This review was collected as part of a promotion.],False
1252,2/20/2019,4,Good for skin,"This toner is very moisturising, which as someone with dry skin is really beneficial. My skin is also sensitive and a lot of products cause me problems however this was not harsh and didn2019t cause irritation. This is therefore a product which I would recommend to others who have dry skin and need a toner which is both moisturising and gentle [This review was collected as part of a promotion.]",False
1253,2/20/2019,4,Great toner,"I like using a toner every morning, this one is a perfect one ! I bought it a month ago and It let my skin fresh and clean to start a new day ! You have to try it you won2019t be disappointed !! I always enjoy simple products as well! [This review was collected as part of a promotion.]",False
1254,2/20/2019,5,Love these wipes!,"So I2019m not usually a fan of wipes as they don2019t remove my makeup properly even when I2019ve gone over my face 3 times. However these wipes are brilliant, just using one wipe removed all of my makeup including waterproof mascara. It may be because of the micellar water that2019s in them. It2019s really good. They didn2019t break me out at all, didn2019t make my face feel sticky or sore. I am a convert, I 100% recommended these. [This review was collected as part of a promotion.]",False
1255,2/20/2019,5,Whats not to like!,A long standing popular ice cream. Not too sweet and great chocolate taste with yummy marshmallow throughout & not forgetting the chocolate fish hidden away! Its hard to put down once you open this!!,False
1256,2/21/2019,3,Nice Toner!,"I'm happy this toner has no added fragrances to it. It is good for senstive skin yet still does the job! I'm also happy that is contains witch hazel, something that is usually hard to find! The ingredients are simple and clear, and it does its job. Expecting good results from this product ! [This review was collected as part of a promotion.]",False
1257,2/20/2019,4,Now part of my daily routine,I tried this out for a week and have absolutely fallen in love with it. Removes the dirt and make up from my face and it doesn't make my skin feel sticky or dry (which many other toners do). I use this every evening as part of my routine now and wont stop now! [This review was collected as part of a promotion.],False
1258,2/20/2019,4,Great toner,"I like using a toner every morning, this one is a perfect one ! I bought it a month ago and It let my skin fresh and clean to start a new day ! You have to try it you won't be disappointed !! I always enjoy simple products as well! [This review was collected as part of a promotion.]",False
1259,2/21/2019,4,I love this product,This product is amazing makes my skin feel so toned and soft. I will be buying this product again. It gives my face a deep clean also I will defo recommend to my friends and family so they can also feel the benefits of this product. [This review was collected as part of a promotion.],False
1260,2/20/2019,4,Good for skin,"This toner is very moisturising, which as someone with dry skin is really beneficial. My skin is also sensitive and a lot of products cause me problems however this was not harsh and didn't cause irritation. This is therefore a product which I would recommend to others who have dry skin and need a toner which is both moisturising and gentle [This review was collected as part of a promotion.]",False
1261,2/20/2019,4,Fantastic toner!,"I don't use alot of toning products as I do not like the cold and the wet immediate feeling on my skin. Also,because my skin is prone to blemishes! But this product really impressed me! The toner is very mild and gentle on my skin as it claims to be. It is very refreshing and gets well absorbed into the skin to clear the remains of any makeup left after cleansing. I do use a night cream and a serum after this but I can honestly say the toner has contributed in a much cleaner finish to my daily regime. [This review was collected as part of a promotion.]",False
1262,2/20/2019,5,Easy make up removal,"These arrived last week and I've been using them on an evening daily. Really impressed with how easily they lift off makeup and leave skin feeling, it doesn't take a lot to lift the make up off so you don't have to spend hours scrubbing away at it. Would highly recommend, first time I've woken up without small mascara reiments smudge under my eyes! [This review was collected as part of a promotion.]",False
1263,2/20/2019,5,So much use with one wipe! No breakouts!,"Always apprehensive when buying wipes as I break it so easily. Not only have I not broken out AT ALL in the past 2 weeks of using them, but they also take off all of my makeup, without irritating my skin. One wipe also goes a long way and I only ever need one when cleansing my face. I have combination skin and it targets the dry skin but also helps with my oily areas [This review was collected as part of a promotion.]",False
1264,2/21/2019,5,Brilliant body lotion,I was asked to try this and have been using it for the past month. I usually just use body lotion occasionally on elbows knees etc. This one smells so nice and is easy to apply so I've used it every day. It goes on easily with very little residue and leaves a lovely smooth finish and scent. The bottle lasts for ages and is so good I will definitely be buying it in the future [This review was collected as part of a promotion.],False
1265,2/20/2019,5,Lovely and soft,"I have been using these wipes twice a day for a couple days. I use them to remove my make up every evening and also to freshen up a bit more in the mornings. The wipes are so soft and thick. They left my skin feeling mostirised. Took make up off easily, even water proof mascara. It didn't struggle at all when I had used a make up setting spray. Love these wipes! Would recommend and buy again. [This review was collected as part of a promotion.]",False
1266,2/20/2019,5,Great product,I love the simple range. The texture of the wipe is really pleasing. They take off makeup great. My face feels clean and moisturized after using them. The added partnership with Little Mix is great for my daughter and encourages her to use them. I'd definately buy them! [This review was collected as part of a promotion.],False
1267,2/20/2019,5,Fresh and cleansing,Fresh and cleansing make up wipes that leave your skin feeling clean and lightly moisturised! Quicker than a face wash and don't feel as harmful to skin as some soap products. Wipes stay fresh in their packet for a long period of time. [This review was collected as part of a promotion.],False
1268,2/20/2019,5,Love these wipes!,"So I'm not usually a fan of wipes as they don't remove my makeup properly even when I've gone over my face 3 times. However these wipes are brilliant, just using one wipe removed all of my makeup including waterproof mascara. It may be because of the micellar water that's in them. It's really good. They didn't break me out at all, didn't make my face feel sticky or sore. I am a convert, I 100% recommended these. [This review was collected as part of a promotion.]",False
1269,2/20/2019,5,Feel great on skin,I have been having a few problems with other makeup wipes recently as I am pregnant and my skin has become more sensitive leaving me with a bright red rash after removing makeup! I have tried a number of different wipes and these are the first I have used that have not left my skin stinging or red! They removed all of my makeup and left my skin feeling great! [This review was collected as part of a promotion.],False
1270,2/20/2019,5,Very Kind To Skin,"I love simple products, I have combination skin and Simple products never cause me any breakouts and are very kind to my skin. This face wash is very refreshing, I use it as part of my morning routine and it leaves my skin feeling cleansed and fresh. [This review was collected as part of a promotion.]",False
1271,2/20/2019,4,Great product and would defo but again,This is a really great product and I'm very impressed with it so far. It's effective and feels light on my skin I have quite sensitive skin and this is great for it so would defo buy again. Packaging is usual for simple products and clear and direct [This review was collected as part of a promotion.],False
1272,2/20/2019,4,Fresh,"This face wash left my face feeling really clean and fresh, easy to use and easy to wash off again, also the smell is really nice too, I will definetley be using this from now on and I will recommend it to my friends and family [This review was collected as part of a promotion.]",False
1273,2/20/2019,5,A deep clean,"after using this facial wash my skin felt extremely clean and fresh, it really has deep cleaned my face and made my skin lovely and soft. this facial wash doesn't contain any harsh chemicals which is great and really nice for your skin. It lathers really nicely and washes off easily. it is a fantastic price and does the job really well. [This review was collected as part of a promotion.]",False
1274,2/20/2019,4,It's fine,"It's fine, it does exactly what it says on the tin. Love that it's free of perfumes and paragons, it's gentle and removed my make up like a champ. I use it in the shower to save time, but I found that while it didn't make my skin feel tight after (win) my skin didn't feel particularly refreshed. It's fine, it does the job. [This review was collected as part of a promotion.]",False
1275,2/20/2019,5,Gentle to skin!,"I love this face wash! Like all simple products it is gentle on my skin, and has not caused any reaction or redness. However unlike some products for sensitive skin, it actually manages to work well at the same time. I've found that it can also remove makeup well, particularly stubborn eye makeup! [This review was collected as part of a promotion.]",False
1276,2/26/2019,4,Love Simple Products,I have been using these wipes for years. They're great. It is only recently I bought biodegradable ones. I then thought why aren't they ALL biodegradable? Something to think about guys....,False
1277,2/26/2019,4,Love Simple Products,I have been using these wipes for years. They're great. It is only recently I bought biodegradable ones. I then thought why aren't they ALL biodegradable? Something to think about guys....,False
1278,2/26/2019,5,Love it,The best shop bought mayo.,False
1279,2/20/2019,5,Good roll on! Dry and seems to help prevent perspiration,A lot better than wet roll ons and spray deodorant,True
1280,2/20/2019,5,Great product,"Good stuff, happy",True
1281,2/20/2019,5,Brilliant laundry detergent smells amazing 5*,"Surf Tropical Lily & Ylang Ylang is a fab laundry detergent  awesome smell, brilliant cleaning power  gets clothes bright clean, fresh even on cold washes. I love how it makes things smell, lasts for some time and great cleaning power on general stains like tea, deodorant marks, mud, spag bol so great for our family. Really easy to store, use and does. I have often rubbed a little into clothing if there is a particular stain like spag bol in case it needs a little more attention which works wonders even on whites! Really great value and having used it on delicate lingerie cottons, towels, silk dresses, man-made fiber clothing like work clothes, I have no complaints with general washing, highly recommend.",True
1282,2/20/2019,4,Best Known name at a Great Price.,Great softener and good Value at the price paid,True
1283,2/21/2019,1,Terrible New Pump!,"I HATE HATE HATE the new pump. There seems to be no way to separate it from the bottle in order to get out the last of the lotion. Plus the new pump's opening is too big and clogs continually. If Vaseline does not fix this, I will have to find a new brand after 20 years of loyalty to this one. Shame on Vaseline for \""fixing\"" something that was never broken, all to get customers to purchase a new bottle sooner.",False
1284,2/21/2019,5,Brilliant body lotion,I was asked to try this and have been using it for the past month. I usually just use body lotion occasionally on elbows knees etc. This one smells so nice and is easy to apply so I've used it every day. It goes on easily with very little residue and leaves a lovely smooth finish and scent. The bottle lasts for ages and is so good I will definitely be buying it in the future [This review was collected as part of a promotion.],False
1285,2/21/2019,3,Nice Toner!,"I2019m happy this toner has no added fragrances to it. It is good for senstive skin yet still does the job! I2019m also happy that is contains witch hazel, something that is usually hard to find! The ingredients are simple and clear, and it does its job. Expecting good results from this product ! [This review was collected as part of a promotion.]",False
